jornada,dia,hora,team_a,team_b,expected_elo_a,expected_elo_a_std,expected_elo_b,expected_elo_b_std,prob_vitoria_a,prob_empate,prob_vitoria_b,expected_goals_a,expected_goals_a_std,expected_goals_b,expected_goals_b_std,ocorrencias,divisao,grupo,distribuicao_placares
8,2025-10-21 00:00:00,23h00,Eng. Mecânica,Biologia,932.0,0.0,667.0,0.0,55.8500,0.0000,44.1500,9.46,6.86,8.58,6.81,10000,,,2-0:3.0300%|21-0:1.5900%|0-21:1.1900%|8-0:1.0200%|6-0:0.9800%|11-0:0.9600%|2-1:0.9500%|9-0:0.9500%|0-8:0.8900%|7-0:0.8800%|10-0:0.8500%|0-4:0.8300%|12-0:0.8200%|0-9:0.8100%|0-2:0.8000%|0-10:0.7900%|13-0:0.7900%|5-0:0.7900%|14-0:0.7900%|0-6:0.7700%|4-0:0.7400%|0-12:0.7300%|0-7:0.7300%|0-5:0.7000%|16-0:0.7000%|0-13:0.6500%|17-0:0.6400%|0-14:0.6200%|15-0:0.6000%|0-1:0.6000%|3-0:0.5800%|0-15:0.5800%|0-11:0.5700%|23-21:0.5700%|0-3:0.5400%|21-9:0.5400%|1-0:0.5200%|21-5:0.5200%|19-0:0.5200%|21-11:0.4800%|21-13:0.4700%|21-8:0.4700%|21-10:0.4700%|9-21:0.4300%|0-17:0.4200%|10-21:0.4200%|21-4:0.4200%|0-18:0.4200%|0-16:0.4100%|21-14:0.4100%|21-15:0.3800%|21-6:0.3700%|12-21:0.3700%|13-21:0.3700%|21-3:0.3600%|7-21:0.3600%|21-12:0.3600%|21-2:0.3500%|18-0:0.3500%|20-0:0.3400%|8-9:0.3400%|6-5:0.3400%|10-8:0.3400%|14-21:0.3300%|8-6:0.3300%|9-7:0.3300%|0-20:0.3300%|7-5:0.3200%|5-21:0.3200%|21-7:0.3200%|11-9:0.3100%|7-9:0.3100%|9-11:0.3000%|8-10:0.3000%|15-21:0.2900%|11-21:0.2900%|4-2:0.2800%|10-9:0.2800%|6-21:0.2800%|10-5:0.2700%|6-4:0.2700%|5-4:0.2700%|9-8:0.2700%|21-1:0.2700%|4-21:0.2700%|21-17:0.2600%|12-10:0.2600%|2-7:0.2600%|14-7:0.2600%|1-21:0.2600%|2-21:0.2500%|11-6:0.2500%|11-7:0.2500%|3-1:0.2500%|8-13:0.2500%|9-4:0.2500%|9-15:0.2400%|8-21:0.2400%|5-3:0.2400%|2-13:0.2400%|14-3:0.2400%|21-19:0.2400%|5-7:0.2400%|10-7:0.2400%|15-13:0.2400%|21-16:0.2300%|13-12:0.2300%|9-13:0.2300%|7-11:0.2300%|14-12:0.2300%|13-14:0.2300%|3-5:0.2300%|21-20:0.2300%|8-11:0.2300%|6-12:0.2300%|3-21:0.2300%|3-6:0.2200%|0-19:0.2200%|18-21:0.2200%|23-22:0.2200%|12-1:0.2200%|13-8:0.2200%|9-2:0.2200%|7-8:0.2200%|15-9:0.2200%|7-12:0.2200%|17-21:0.2200%|15-14:0.2200%|16-11:0.2200%|8-7:0.2200%|8-4:0.2200%|8-16:0.2100%|11-13:0.2100%|16-21:0.2100%|9-5:0.2100%|10-13:0.2100%|14-5:0.2100%|12-11:0.2100%|8-17:0.2100%|5-11:0.2100%|8-14:0.2100%|6-7:0.2100%|8-12:0.2000%|8-1:0.2000%|13-9:0.2000%|15-7:0.2000%|10-11:0.2000%|8-3:0.2000%|15-6:0.2000%|6-10:0.2000%|12-9:0.2000%|2-10:0.2000%|17-15:0.2000%|3-2:0.1900%|6-15:0.1900%|9-19:0.1900%|7-18:0.1900%|16-8:0.1900%|12-8:0.1900%|5-10:0.1900%|7-6:0.1900%|8-2:0.1900%|14-16:0.1900%|6-9:0.1900%|12-5:0.1900%|9-14:0.1800%|9-6:0.1800%|1-6:0.1800%|4-12:0.1800%|12-14:0.1800%|9-10:0.1800%|12-4:0.1800%|10-6:0.1800%|4-7:0.1800%|16-10:0.1800%|11-8:0.1800%|6-2:0.1800%|3-9:0.1800%|14-6:0.1800%|5-9:0.1800%|2-8:0.1800%|13-15:0.1800%|10-14:0.1800%|15-3:0.1800%|2-3:0.1800%|13-5:0.1800%|13-6:0.1800%|16-14:0.1800%|10-4:0.1800%|11-3:0.1800%|11-10:0.1700%|14-9:0.1700%|17-14:0.1700%|15-11:0.1700%|13-4:0.1700%|5-13:0.1700%|11-5:0.1700%|11-14:0.1700%|5-6:0.1700%|8-5:0.1700%|18-6:0.1700%|5-12:0.1700%|6-11:0.1700%|11-15:0.1700%|7-10:0.1700%|10-1:0.1700%|4-8:0.1700%|12-3:0.1700%|1-9:0.1600%|4-10:0.1600%|9-1:0.1600%|7-3:0.1600%|17-7:0.1600%|15-10:0.1600%|12-6:0.1600%|18-9:0.1600%|13-10:0.1600%|4-16:0.1600%|15-12:0.1600%|13-11:0.1600%|13-1:0.1600%|5-1:0.1600%|3-10:0.1600%|14-2:0.1600%|14-11:0.1600%|10-12:0.1600%|19-5:0.1600%|9-12:0.1600%|7-16:0.1600%|15-4:0.1500%|16-3:0.1500%|12-17:0.1500%|6-18:0.1500%|5-8:0.1500%|12-15:0.1500%|2-5:0.1500%|17-6:0.1500%|11-17:0.1500%|14-10:0.1500%|7-13:0.1500%|10-15:0.1500%|14-15:0.1500%|1-7:0.1500%|6-1:0.1500%|12-13:0.1500%|21-18:0.1500%|11-2:0.1500%|5-17:0.1500%|1-11:0.1500%|17-8:0.1500%|16-9:0.1400%|4-14:0.1400%|14-4:0.1400%|15-8:0.1400%|7-4:0.1400%|16-15:0.1400%|14-8:0.1400%|13-7:0.1400%|9-3:0.1400%|1-5:0.1400%|6-8:0.1400%|11-12:0.1400%|10-16:0.1400%|17-11:0.1400%|10-2:0.1400%|8-15:0.1400%|16-12:0.1400%|16-2:0.1400%|17-13:0.1400%|6-13:0.1400%|1-2:0.1400%|19-1:0.1300%|11-16:0.1300%|17-10:0.1300%|14-13:0.1300%|4-6:0.1300%|9-17:0.1300%|16-18:0.1300%|3-13:0.1300%|1-8:0.1300%|9-18:0.1300%|4-9:0.1300%|4-13:0.1300%|4-3:0.1300%|12-16:0.1300%|2-9:0.1300%|12-7:0.1300%|7-15:0.1300%|12-2:0.1300%|14-18:0.1300%|18-11:0.1300%|18-4:0.1300%|19-17:0.1300%|18-16:0.1300%|6-16:0.1300%|20-6:0.1200%|16-1:0.1200%|15-2:0.1200%|18-7:0.1200%|17-12:0.1200%|15-1:0.1200%|5-16:0.1200%|15-5:0.1200%|13-17:0.1200%|2-14:0.1200%|17-5:0.1200%|16-7:0.1200%|20-12:0.1200%|4-5:0.1200%|7-2:0.1200%|10-18:0.1200%|20-5:0.1200%|10-3:0.1200%|13-18:0.1200%|6-3:0.1200%|6-14:0.1200%|3-11:0.1200%|18-1:0.1200%|16-17:0.1200%|11-18:0.1200%|5-15:0.1200%|16-6:0.1100%|17-9:0.1100%|19-2:0.1100%|3-4:0.1100%|3-15:0.1100%|2-4:0.1100%|17-3:0.1100%|6-17:0.1100%|18-10:0.1100%|18-8:0.1100%|7-14:0.1100%|13-3:0.1100%|2-11:0.1100%|3-8:0.1100%|14-17:0.1100%|13-2:0.1100%|2-12:0.1100%|16-13:0.1100%|16-4:0.1100%|15-18:0.1100%|12-19:0.1000%|15-17:0.1000%|3-18:0.1000%|9-16:0.1000%|19-21:0.1000%|5-14:0.1000%|20-9:0.1000%|4-19:0.1000%|5-2:0.1000%|1-16:0.1000%|6-19:0.1000%|4-18:0.1000%|2-6:0.1000%|4-15:0.1000%|1-10:0.1000%|20-2:0.1000%|11-4:0.1000%|5-18:0.1000%|20-18:0.1000%|20-4:0.1000%|20-10:0.1000%|20-8:0.0900%|7-17:0.0900%|14-1:0.0900%|18-13:0.0900%|12-20:0.0900%|19-7:0.0900%|1-3:0.0900%|10-17:0.0900%|15-16:0.0900%|17-4:0.0900%|5-20:0.0900%|1-12:0.0900%|10-19:0.0900%|3-12:0.0900%|19-10:0.0900%|11-19:0.0900%|2-15:0.0900%|19-4:0.0900%|18-5:0.0900%|19-8:0.0900%|20-21:0.0900%|3-14:0.0900%|3-16:0.0800%|20-3:0.0800%|1-19:0.0800%|7-1:0.0800%|17-16:0.0800%|14-19:0.0800%|19-15:0.0800%|1-15:0.0800%|16-5:0.0800%|19-6:0.0800%|4-1:0.0800%|3-7:0.0800%|12-18:0.0800%|1-13:0.0800%|19-11:0.0800%|8-19:0.0800%|8-20:0.0800%|4-11:0.0800%|9-20:0.0800%|18-17:0.0800%|18-19:0.0700%|2-19:0.0700%|17-20:0.0700%|10-20:0.0700%|7-19:0.0700%|8-18:0.0700%|17-1:0.0700%|2-18:0.0700%|2-16:0.0700%|17-2:0.0700%|7-20:0.0700%|13-20:0.0700%|1-14:0.0600%|21-23:0.0600%|19-18:0.0600%|15-19:0.0600%|18-14:0.0600%|18-2:0.0600%|20-7:0.0600%|19-12:0.0600%|20-17:0.0600%|19-9:0.0600%|13-19:0.0600%|18-12:0.0600%|15-20:0.0600%|20-13:0.0600%|2-20:0.0600%|16-20:0.0600%|4-20:0.0600%|18-3:0.0600%|19-14:0.0600%|18-15:0.0600%|20-11:0.0500%|4-17:0.0500%|11-20:0.0500%|11-1:0.0500%|1-4:0.0500%|17-18:0.0500%|5-19:0.0500%|20-15:0.0500%|19-3:0.0500%|20-1:0.0500%|14-20:0.0500%|3-20:0.0400%|13-16:0.0400%|20-14:0.0400%|16-19:0.0400%|2-17:0.0400%|20-16:0.0400%|20-19:0.0400%|1-17:0.0400%|3-17:0.0300%|18-20:0.0300%|3-19:0.0300%|22-20:0.0300%|19-13:0.0300%|19-20:0.0300%|1-20:0.0300%|1-18:0.0100%|17-19:0.0100%|19-16:0.0100%|22-21:0.0100%|6-20:0.0100%
8,2026-02-19 00:00:00,22h20,Eng. e Gestão Industrial,Eng. Civil,1090.0,0.0,689.0,0.0,56.2800,0.0000,43.7200,9.53,6.89,8.62,6.86,10000,,,2-0:2.9700%|21-0:2.1100%|0-21:1.2600%|11-0:0.9700%|0-8:0.9400%|2-1:0.9200%|12-0:0.9200%|8-0:0.9100%|10-0:0.8800%|5-0:0.8700%|6-0:0.8700%|3-0:0.8600%|0-7:0.8100%|0-2:0.7800%|0-11:0.7800%|0-9:0.7600%|13-0:0.7500%|15-0:0.7500%|14-0:0.7300%|7-0:0.7200%|0-5:0.7000%|4-0:0.7000%|9-0:0.6900%|0-6:0.6900%|0-13:0.6700%|0-10:0.6700%|0-14:0.6500%|0-3:0.6400%|16-0:0.6200%|0-12:0.6200%|17-0:0.5900%|21-6:0.5500%|21-4:0.5500%|1-0:0.5300%|21-9:0.5300%|0-4:0.5100%|0-16:0.4800%|18-0:0.4700%|0-15:0.4700%|0-17:0.4600%|21-7:0.4600%|20-0:0.4500%|21-1:0.4500%|23-21:0.4400%|21-8:0.4400%|13-21:0.4200%|10-8:0.4200%|21-11:0.4100%|12-21:0.4100%|19-0:0.4100%|21-5:0.4000%|8-21:0.3900%|0-18:0.3900%|12-10:0.3900%|21-12:0.3800%|21-14:0.3800%|7-21:0.3700%|0-1:0.3600%|14-12:0.3500%|0-19:0.3500%|21-2:0.3400%|21-17:0.3400%|2-21:0.3400%|13-11:0.3400%|21-10:0.3300%|5-21:0.3300%|6-21:0.3200%|11-9:0.3200%|16-21:0.3100%|10-9:0.3000%|11-21:0.3000%|8-7:0.3000%|21-3:0.2800%|7-4:0.2800%|9-7:0.2800%|5-3:0.2700%|10-21:0.2700%|12-9:0.2700%|9-2:0.2700%|21-16:0.2700%|7-9:0.2700%|7-5:0.2700%|9-8:0.2700%|8-6:0.2700%|8-3:0.2600%|6-4:0.2600%|10-5:0.2600%|9-21:0.2500%|21-15:0.2500%|14-21:0.2500%|11-4:0.2500%|11-7:0.2400%|5-4:0.2400%|11-10:0.2400%|0-20:0.2400%|10-11:0.2400%|7-6:0.2400%|17-21:0.2400%|15-13:0.2400%|21-13:0.2400%|16-5:0.2300%|9-5:0.2300%|4-21:0.2300%|10-7:0.2300%|6-8:0.2300%|2-6:0.2300%|6-5:0.2300%|15-21:0.2200%|9-12:0.2200%|16-14:0.2200%|6-13:0.2200%|9-10:0.2200%|5-13:0.2200%|18-21:0.2200%|8-4:0.2200%|21-19:0.2200%|4-7:0.2100%|17-5:0.2100%|16-8:0.2100%|11-6:0.2100%|14-2:0.2100%|6-12:0.2100%|16-6:0.2100%|6-16:0.2100%|10-12:0.2100%|4-11:0.2100%|3-6:0.2100%|10-4:0.2100%|7-8:0.2100%|15-8:0.2100%|7-17:0.2000%|4-14:0.2000%|8-14:0.2000%|13-3:0.2000%|7-12:0.2000%|9-3:0.2000%|8-10:0.2000%|6-9:0.2000%|7-11:0.2000%|11-8:0.2000%|9-1:0.2000%|8-5:0.2000%|13-6:0.2000%|3-21:0.2000%|15-4:0.1900%|10-13:0.1900%|8-12:0.1900%|5-7:0.1900%|2-9:0.1900%|6-7:0.1900%|14-7:0.1900%|6-10:0.1900%|17-15:0.1900%|9-14:0.1900%|4-10:0.1900%|14-9:0.1900%|8-9:0.1900%|12-11:0.1900%|15-5:0.1900%|5-8:0.1900%|13-12:0.1900%|10-2:0.1900%|21-18:0.1900%|5-9:0.1800%|10-6:0.1800%|12-2:0.1800%|4-2:0.1800%|1-21:0.1800%|5-15:0.1800%|6-15:0.1800%|19-21:0.1800%|16-10:0.1800%|1-11:0.1800%|17-8:0.1800%|13-9:0.1800%|9-4:0.1800%|4-13:0.1800%|10-3:0.1800%|14-13:0.1800%|16-13:0.1800%|8-15:0.1700%|16-11:0.1700%|1-12:0.1700%|18-12:0.1700%|18-17:0.1700%|12-6:0.1700%|13-7:0.1700%|9-13:0.1700%|1-2:0.1700%|1-3:0.1700%|4-15:0.1700%|2-7:0.1700%|13-8:0.1700%|12-8:0.1700%|14-3:0.1700%|11-5:0.1700%|13-19:0.1700%|13-4:0.1600%|7-14:0.1600%|15-12:0.1600%|18-7:0.1600%|2-13:0.1600%|14-17:0.1600%|4-12:0.1600%|7-2:0.1600%|21-20:0.1600%|17-16:0.1600%|2-4:0.1600%|15-11:0.1600%|7-16:0.1600%|5-12:0.1600%|11-3:0.1600%|11-14:0.1600%|12-1:0.1600%|3-9:0.1600%|12-5:0.1600%|3-4:0.1600%|3-10:0.1600%|6-17:0.1600%|13-10:0.1600%|14-4:0.1600%|7-10:0.1600%|5-10:0.1600%|12-3:0.1600%|9-6:0.1500%|3-13:0.1500%|20-18:0.1500%|12-7:0.1500%|17-4:0.1500%|7-3:0.1500%|3-7:0.1500%|13-15:0.1500%|14-10:0.1500%|8-13:0.1500%|17-7:0.1500%|10-14:0.1500%|13-2:0.1500%|6-3:0.1500%|15-6:0.1500%|14-6:0.1500%|5-6:0.1500%|20-4:0.1500%|7-18:0.1500%|9-16:0.1500%|20-21:0.1500%|23-22:0.1500%|14-8:0.1500%|3-12:0.1500%|17-13:0.1500%|2-10:0.1500%|11-13:0.1500%|11-2:0.1500%|4-8:0.1500%|11-17:0.1400%|19-17:0.1400%|14-15:0.1400%|4-5:0.1400%|13-16:0.1400%|5-14:0.1400%|2-8:0.1400%|18-3:0.1400%|4-20:0.1400%|15-14:0.1400%|8-2:0.1400%|15-10:0.1400%|8-16:0.1400%|6-1:0.1400%|12-14:0.1400%|1-5:0.1400%|2-14:0.1400%|18-4:0.1400%|4-1:0.1400%|16-7:0.1400%|17-10:0.1400%|1-6:0.1400%|3-8:0.1400%|17-1:0.1400%|9-18:0.1400%|5-17:0.1300%|8-1:0.1300%|10-18:0.1300%|3-5:0.1300%|6-11:0.1300%|4-3:0.1300%|5-11:0.1300%|7-13:0.1300%|15-17:0.1300%|12-17:0.1300%|16-9:0.1300%|19-8:0.1300%|9-11:0.1300%|9-17:0.1300%|14-1:0.1300%|11-15:0.1300%|11-12:0.1300%|13-17:0.1300%|4-17:0.1300%|8-19:0.1300%|7-1:0.1300%|18-1:0.1300%|3-16:0.1300%|9-15:0.1300%|11-18:0.1300%|3-1:0.1200%|17-6:0.1200%|19-4:0.1200%|18-13:0.1200%|2-5:0.1200%|3-11:0.1200%|14-19:0.1200%|1-4:0.1200%|15-2:0.1200%|11-16:0.1200%|1-19:0.1200%|15-18:0.1200%|5-18:0.1200%|3-19:0.1200%|13-5:0.1200%|3-15:0.1200%|17-3:0.1200%|6-2:0.1200%|17-9:0.1200%|8-17:0.1200%|4-6:0.1200%|2-17:0.1200%|18-20:0.1200%|19-6:0.1200%|20-6:0.1200%|18-5:0.1200%|15-1:0.1200%|19-11:0.1200%|15-9:0.1200%|7-19:0.1100%|12-4:0.1100%|10-17:0.1100%|7-15:0.1100%|14-5:0.1100%|4-9:0.1100%|5-16:0.1100%|11-19:0.1100%|6-18:0.1100%|16-17:0.1100%|12-16:0.1100%|19-9:0.1100%|15-20:0.1100%|10-1:0.1100%|20-5:0.1100%|8-11:0.1100%|4-16:0.1100%|13-18:0.1100%|20-10:0.1100%|10-16:0.1100%|17-12:0.1100%|20-19:0.1100%|5-20:0.1100%|16-12:0.1100%|3-2:0.1100%|18-9:0.1100%|16-4:0.1100%|3-17:0.1100%|8-18:0.1100%|6-14:0.1000%|12-19:0.1000%|1-10:0.1000%|12-15:0.1000%|8-20:0.1000%|2-12:0.1000%|2-15:0.1000%|19-10:0.1000%|12-13:0.1000%|18-14:0.1000%|1-13:0.1000%|7-20:0.1000%|15-7:0.1000%|13-1:0.1000%|14-11:0.1000%|1-15:0.1000%|17-2:0.1000%|12-20:0.1000%|11-1:0.1000%|18-8:0.1000%|5-2:0.1000%|2-11:0.1000%|1-7:0.0900%|10-15:0.0900%|18-16:0.0900%|20-2:0.0900%|18-11:0.0900%|13-20:0.0900%|16-15:0.0900%|15-16:0.0900%|5-19:0.0900%|16-1:0.0900%|20-3:0.0900%|15-19:0.0900%|9-20:0.0900%|14-18:0.0900%|10-20:0.0900%|16-2:0.0900%|18-2:0.0900%|16-3:0.0900%|1-17:0.0900%|18-6:0.0900%|16-20:0.0900%|19-5:0.0800%|19-13:0.0800%|1-14:0.0800%|6-20:0.0800%|1-18:0.0800%|20-13:0.0800%|2-19:0.0800%|1-16:0.0800%|4-18:0.0800%|15-3:0.0800%|19-18:0.0800%|13-14:0.0800%|20-12:0.0700%|2-3:0.0700%|1-9:0.0700%|3-14:0.0700%|4-19:0.0700%|11-20:0.0700%|19-7:0.0700%|19-2:0.0700%|3-20:0.0700%|20-8:0.0700%|3-18:0.0700%|20-7:0.0700%|9-19:0.0700%|17-19:0.0700%|6-19:0.0600%|2-16:0.0600%|19-15:0.0600%|10-19:0.0600%|17-18:0.0600%|20-14:0.0600%|20-9:0.0600%|17-11:0.0600%|17-14:0.0600%|14-16:0.0500%|1-8:0.0500%|20-15:0.0500%|5-1:0.0500%|2-18:0.0500%|16-18:0.0500%|19-3:0.0400%|19-12:0.0400%|20-1:0.0400%|14-20:0.0400%|1-20:0.0400%|18-15:0.0400%|19-14:0.0400%|20-17:0.0400%|19-16:0.0400%|18-10:0.0400%|20-11:0.0300%|17-20:0.0300%|2-20:0.0300%|22-20:0.0200%|16-19:0.0200%|12-18:0.0200%|19-20:0.0200%|22-21:0.0200%|20-16:0.0200%|19-1:0.0200%|18-19:0.0100%|21-23:0.0100%
