team,scenario_key,stage_game1,opponent_game1,p_win_game1,p_draw_game1,p_loss_game1,stage_game2,opponent_game2,p_win_game2,p_draw_game2,p_loss_game2,p_cenario,p_passa_cenario_cond
Administração Pública,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,45.2752,0.0000,54.7248,LM3,Tecnologias de Informação,46.0733,0.0000,53.9267,14.5709,34.3870
Eng. Biomédica,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,43.2860,0.0000,56.7140,LM3,Tecnologias de Informação,43.8268,0.0000,56.1732,8.1181,32.8858
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,43.2187,0.0000,56.7813,LM3,Tecnologias de Informação,43.2067,0.0000,56.7933,2.4973,31.6982
Eng. Biomédica,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,42.3495,0.0000,57.6505,LM3,Tecnologias de Informação,44.5975,0.0000,55.4025,0.1379,20.5221
Eng. Civil,LM1:Tecnologias de Informação|LM2:Administração Pública,LM1,Tecnologias de Informação,43.9682,0.0000,56.0318,LM2,Administração Pública,53.5843,0.0000,46.4157,12.3105,24.3743
Eng. Civil,LM1:Tecnologias de Informação|LM2:Eng. Biomédica,LM1,Tecnologias de Informação,44.1150,0.0000,55.8850,LM2,Eng. Biomédica,56.7140,0.0000,43.2860,8.1181,25.1623
Eng. Civil,LM1:Tecnologias de Informação|LM2:Eng. Computacional,LM1,Tecnologias de Informação,43.8770,0.0000,56.1230,LM2,Eng. Computacional,53.4852,0.0000,46.5148,4.3900,36.9226
Eng. Civil,LM1:Tecnologias de Informação|LM2:Eng. Física,LM1,Tecnologias de Informação,44.2070,0.0000,55.7930,LM2,Eng. Física,54.3483,0.0000,45.6517,2.5125,37.3771
Eng. Civil,LM1:Tecnologias de Informação|LM2:Gestão,LM1,Tecnologias de Informação,43.7696,0.0000,56.2304,LM2,Gestão,54.7382,0.0000,45.2618,0.7640,38.3639
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,45.3839,0.0000,54.6161,LM3,Tecnologias de Informação,45.8655,0.0000,54.1345,5.2122,34.1084
Eng. Computacional,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,46.0932,0.0000,53.9068,LM3,Tecnologias de Informação,46.2925,0.0000,53.7075,4.6649,21.9919
Eng. Computacional,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,46.5148,0.0000,53.4852,LM3,Tecnologias de Informação,46.2323,0.0000,53.7677,4.3900,22.2050
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,44.7687,0.0000,55.2313,LM3,Tecnologias de Informação,45.4782,0.0000,54.5218,1.3811,33.8136
Eng. Computacional,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,45.4918,0.0000,54.5082,LM3,Tecnologias de Informação,45.9016,0.0000,54.0984,0.0732,21.8579
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,44.1262,0.0000,55.8738,LM3,Tecnologias de Informação,45.6769,0.0000,54.3231,2.9921,33.7656
Eng. Física,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,45.4693,0.0000,54.5307,LM3,Tecnologias de Informação,45.6729,0.0000,54.3271,2.6519,21.5845
Eng. Física,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,45.6517,0.0000,54.3483,LM3,Tecnologias de Informação,45.8348,0.0000,54.1652,2.5125,21.4806
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,44.5365,0.0000,55.4635,LM3,Tecnologias de Informação,45.9901,0.0000,54.0099,0.7843,33.7626
Eng. Física,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,49.5370,0.0000,50.4630,LM3,Tecnologias de Informação,47.6852,0.0000,52.3148,0.0432,26.1574
Gestão,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,44.4057,0.0000,55.5943,LM3,Tecnologias de Informação,45.7130,0.0000,54.2870,0.9179,34.0124
Gestão,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,45.6233,0.0000,54.3767,LM3,Tecnologias de Informação,44.1726,0.0000,55.8274,0.8134,20.8630
Gestão,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,45.2618,0.0000,54.7382,LM3,Tecnologias de Informação,45.9162,0.0000,54.0838,0.7640,21.8586
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,42.1360,0.0000,57.8640,LM3,Tecnologias de Informação,45.1815,0.0000,54.8185,0.2397,33.3333
Gestão,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,44.2177,0.0000,55.7823,LM3,Tecnologias de Informação,42.8571,0.0000,57.1429,0.0147,19.0476
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Administração Pública,LM1,Tecnologias de Informação,45.7643,0.0000,54.2357,LM2,Administração Pública,55.4885,0.0000,44.5115,3.7597,25.7521
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Eng. Biomédica,LM1,Tecnologias de Informação,46.7985,0.0000,53.2015,LM2,Eng. Biomédica,56.7813,0.0000,43.2187,2.4973,26.7689
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Eng. Computacional,LM1,Tecnologias de Informação,45.4710,0.0000,54.5290,LM2,Eng. Computacional,55.2313,0.0000,44.7687,1.3811,25.2842
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Eng. Física,LM1,Tecnologias de Informação,47.0101,0.0000,52.9899,LM2,Eng. Física,55.4635,0.0000,44.5365,0.7843,26.7372
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Gestão,LM1,Tecnologias de Informação,45.1815,0.0000,54.8185,LM2,Gestão,57.8640,0.0000,42.1360,0.2397,25.7822
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Administração Pública,LM1,Tecnologias de Informação,45.4351,0.0000,54.5649,LM2,Administração Pública,54.7248,0.0000,45.2752,14.5709,25.5269
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Eng. Biomédica,LM1,Tecnologias de Informação,45.4046,0.0000,54.5954,LM2,Eng. Biomédica,56.6839,0.0000,43.3161,9.5715,25.7974
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Eng. Computacional,LM1,Tecnologias de Informação,45.0961,0.0000,54.9039,LM2,Eng. Computacional,54.6161,0.0000,45.3839,5.2122,25.3386
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Eng. Física,LM1,Tecnologias de Informação,45.4263,0.0000,54.5737,LM2,Eng. Física,55.8738,0.0000,44.1262,2.9921,25.8949
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Gestão,LM1,Tecnologias de Informação,45.5278,0.0000,54.4722,LM2,Gestão,55.5943,0.0000,44.4057,0.9179,25.8961
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Administração Pública,LM1,Línguas e Relações Empresariais,54.5649,0.0000,45.4351,LM3,Administração Pública,53.9267,0.0000,46.0733,14.5709,40.0861
Tecnologias de Informação,LM1:Contabilidade|LM3:Administração Pública,LM1,Contabilidade,56.4600,0.0000,43.5400,LM3,Administração Pública,54.1072,0.0000,45.8928,12.8870,40.9832
Tecnologias de Informação,LM1:Eng. Civil|LM3:Administração Pública,LM1,Eng. Civil,56.0318,0.0000,43.9682,LM3,Administração Pública,54.3398,0.0000,45.6602,12.3105,41.0958
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Eng. Biomédica,LM1,Línguas e Relações Empresariais,54.5954,0.0000,45.4046,LM3,Eng. Biomédica,55.9024,0.0000,44.0976,9.5715,41.3895
Tecnologias de Informação,LM1:Contabilidade|LM3:Eng. Biomédica,LM1,Contabilidade,56.3514,0.0000,43.6486,LM3,Eng. Biomédica,55.9461,0.0000,44.0539,8.4871,41.9460
Tecnologias de Informação,LM1:Eng. Civil|LM3:Eng. Biomédica,LM1,Eng. Civil,55.8850,0.0000,44.1150,LM3,Eng. Biomédica,56.1732,0.0000,43.8268,8.1181,41.9519
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Eng. Computacional,LM1,Línguas e Relações Empresariais,54.9039,0.0000,45.0961,LM3,Eng. Computacional,54.1345,0.0000,45.8655,5.2122,40.5529
Tecnologias de Informação,LM1:Contabilidade|LM3:Eng. Computacional,LM1,Contabilidade,56.6379,0.0000,43.3621,LM3,Eng. Computacional,53.7075,0.0000,46.2925,4.6649,40.8840
Tecnologias de Informação,LM1:Eng. Civil|LM3:Eng. Computacional,LM1,Eng. Civil,56.1230,0.0000,43.8770,LM3,Eng. Computacional,53.7677,0.0000,46.2323,4.3900,40.8724
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Administração Pública,LM1,Gestão e Planeamento em Turismo,54.2357,0.0000,45.7643,LM3,Administração Pública,54.0522,0.0000,45.9478,3.7597,40.2213
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Eng. Física,LM1,Línguas e Relações Empresariais,54.5737,0.0000,45.4263,LM3,Eng. Física,54.3231,0.0000,45.6769,2.9921,40.3396
Tecnologias de Informação,LM1:Contabilidade|LM3:Eng. Física,LM1,Contabilidade,56.7178,0.0000,43.2822,LM3,Eng. Física,54.3271,0.0000,45.6729,2.6519,41.1479
Tecnologias de Informação,LM1:Eng. Civil|LM3:Eng. Física,LM1,Eng. Civil,55.7930,0.0000,44.2070,LM3,Eng. Física,54.1652,0.0000,45.8348,2.5125,41.1423
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Biomédica,LM1,Gestão e Planeamento em Turismo,53.2015,0.0000,46.7985,LM3,Eng. Biomédica,56.7933,0.0000,43.2067,2.4973,41.5329
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Computacional,LM1,Gestão e Planeamento em Turismo,54.5290,0.0000,45.4710,LM3,Eng. Computacional,54.5218,0.0000,45.4782,1.3811,40.9022
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Gestão,LM1,Línguas e Relações Empresariais,54.4722,0.0000,45.5278,LM3,Gestão,54.2870,0.0000,45.7130,0.9179,40.0915
Tecnologias de Informação,LM1:Contabilidade|LM3:Gestão,LM1,Contabilidade,56.2454,0.0000,43.7546,LM3,Gestão,55.8274,0.0000,44.1726,0.8134,42.2179
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Física,LM1,Gestão e Planeamento em Turismo,52.9899,0.0000,47.0101,LM3,Eng. Física,54.0099,0.0000,45.9901,0.7843,39.5002
Tecnologias de Informação,LM1:Eng. Civil|LM3:Gestão,LM1,Eng. Civil,56.2304,0.0000,43.7696,LM3,Gestão,54.0838,0.0000,45.9162,0.7640,39.7775
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Gestão,LM1,Gestão e Planeamento em Turismo,54.8185,0.0000,45.1815,LM3,Gestão,54.8185,0.0000,45.1815,0.2397,40.8844
Tecnologias de Informação,LM1:Design|LM3:Administração Pública,LM1,Design,56.4178,0.0000,43.5822,LM3,Administração Pública,54.6608,0.0000,45.3392,0.2049,41.8253
Tecnologias de Informação,LM1:Design|LM3:Eng. Biomédica,LM1,Design,57.4329,0.0000,42.5671,LM3,Eng. Biomédica,55.4025,0.0000,44.5975,0.1379,41.3343
Tecnologias de Informação,LM1:Design|LM3:Eng. Computacional,LM1,Design,55.8743,0.0000,44.1257,LM3,Eng. Computacional,54.0984,0.0000,45.9016,0.0732,40.5738
Tecnologias de Informação,LM1:Design|LM3:Eng. Física,LM1,Design,57.4074,0.0000,42.5926,LM3,Eng. Física,52.3148,0.0000,47.6852,0.0432,38.4259
Tecnologias de Informação,LM1:Design|LM3:Gestão,LM1,Design,57.1429,0.0000,42.8571,LM3,Gestão,57.1429,0.0000,42.8571,0.0147,44.8980
