team,scenario_key,stage_game1,opponent_game1,p_win_game1,p_draw_game1,p_loss_game1,stage_game2,opponent_game2,p_win_game2,p_draw_game2,p_loss_game2,p_cenario,p_passa_cenario_cond
Eng. Biomédica,LM2:Eng. Civil|LM3:Eng. Aeroespacial,LM2,Eng. Civil,41.7576,0.0000,58.2424,LM3,Eng. Aeroespacial,42.9638,0.0000,57.0362,1.7410,18.6674
Eng. Biomédica,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,43.3929,0.0000,56.6071,LM3,Tecnologias de Informação,44.9405,0.0000,55.0595,1.6800,33.6905
Eng. Biomédica,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,45.1964,0.0000,54.8036,LM3,Tecnologias de Informação,45.3776,0.0000,54.6224,1.6550,20.5438
Eng. Biomédica,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,43.8931,0.0000,56.1069,LM3,Tecnologias de Informação,43.5115,0.0000,56.4885,1.5720,32.4427
Eng. Biomédica,LM2:Línguas e Relações Empresariais|LM3:Biotecnologia,LM2,Línguas e Relações Empresariais,42.2449,0.0000,57.7551,LM3,Biotecnologia,41.0884,0.0000,58.9116,1.4700,17.8231
Eng. Biomédica,LM2:Contabilidade|LM3:Biotecnologia,LM2,Contabilidade,42.4419,0.0000,57.5581,LM3,Biotecnologia,43.7500,0.0000,56.2500,1.3760,28.2703
Eng. Biomédica,LM2:Eng. Civil|LM3:Biotecnologia,LM2,Eng. Civil,40.7760,0.0000,59.2240,LM3,Biotecnologia,40.7760,0.0000,59.2240,1.3660,16.3982
Eng. Biomédica,LM2:Línguas e Relações Empresariais|LM3:Matemática,LM2,Línguas e Relações Empresariais,43.6455,0.0000,56.3545,LM3,Matemática,41.3880,0.0000,58.6120,1.1960,31.5217
Eng. Biomédica,LM2:Contabilidade|LM3:Matemática,LM2,Contabilidade,46.6052,0.0000,53.3948,LM3,Matemática,40.7376,0.0000,59.2624,1.1930,19.2791
Eng. Biomédica,LM2:Eng. Civil|LM3:Matemática,LM2,Eng. Civil,42.0690,0.0000,57.9310,LM3,Matemática,44.7414,0.0000,55.2586,1.1600,34.2241
Eng. Biomédica,LM2:Línguas e Relações Empresariais|LM3:Eng. Informática,LM2,Línguas e Relações Empresariais,42.7952,0.0000,57.2048,LM3,Eng. Informática,43.1203,0.0000,56.8797,0.9230,33.3694
Eng. Biomédica,LM2:Eng. Civil|LM3:Eng. Informática,LM2,Eng. Civil,43.6009,0.0000,56.3991,LM3,Eng. Informática,45.0108,0.0000,54.9892,0.9220,34.0564
Eng. Biomédica,LM2:Contabilidade|LM3:Eng. Informática,LM2,Contabilidade,45.4861,0.0000,54.5139,LM3,Eng. Informática,44.6759,0.0000,55.3241,0.8640,19.7917
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Aeroespacial,LM2,Gestão e Planeamento em Turismo,41.3915,0.0000,58.6085,LM3,Eng. Aeroespacial,41.5094,0.0000,58.4906,0.8480,17.4528
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,45.2603,0.0000,54.7397,LM3,Tecnologias de Informação,44.5928,0.0000,55.4072,0.7490,33.9119
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:Biotecnologia,LM2,Gestão e Planeamento em Turismo,43.5935,0.0000,56.4065,LM3,Biotecnologia,44.7717,0.0000,55.2283,0.6790,20.3240
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:Matemática,LM2,Gestão e Planeamento em Turismo,43.6803,0.0000,56.3197,LM3,Matemática,48.1413,0.0000,51.8587,0.5380,34.7584
Eng. Biomédica,LM2:Línguas e Relações Empresariais|LM3:MTC,LM2,Línguas e Relações Empresariais,44.0083,0.0000,55.9917,LM3,MTC,41.5289,0.0000,58.4711,0.4840,31.1983
Eng. Biomédica,LM2:Contabilidade|LM3:MTC,LM2,Contabilidade,43.5268,0.0000,56.4732,LM3,MTC,43.3036,0.0000,56.6964,0.4480,19.1964
Eng. Biomédica,LM2:Eng. Civil|LM3:MTC,LM2,Eng. Civil,44.3182,0.0000,55.6818,LM3,MTC,43.1818,0.0000,56.8182,0.4400,33.8636
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Informática,LM2,Gestão e Planeamento em Turismo,41.9431,0.0000,58.0569,LM3,Eng. Informática,45.7346,0.0000,54.2654,0.4220,33.8863
Eng. Biomédica,LM2:Línguas e Relações Empresariais|LM3:Biologia,LM2,Línguas e Relações Empresariais,43.7653,0.0000,56.2347,LM3,Biologia,41.0758,0.0000,58.9242,0.4090,17.6039
Eng. Biomédica,LM2:Contabilidade|LM3:Biologia,LM2,Contabilidade,42.3940,0.0000,57.6060,LM3,Biologia,45.6359,0.0000,54.3641,0.4010,28.9277
Eng. Biomédica,LM2:Eng. Civil|LM3:Biologia,LM2,Eng. Civil,40.1028,0.0000,59.8972,LM3,Biologia,44.9871,0.0000,55.0129,0.3890,17.7378
Eng. Biomédica,LM2:Design|LM3:Eng. Aeroespacial,LM2,Design,41.6446,0.0000,58.3554,LM3,Eng. Aeroespacial,42.7056,0.0000,57.2944,0.3770,25.1989
Eng. Biomédica,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,42.1053,0.0000,57.8947,LM3,Tecnologias de Informação,43.3437,0.0000,56.6563,0.3230,17.9567
Eng. Biomédica,LM2:Design|LM3:Biotecnologia,LM2,Design,46.8013,0.0000,53.1987,LM3,Biotecnologia,43.0976,0.0000,56.9024,0.2970,30.3030
Eng. Biomédica,LM2:Design|LM3:Matemática,LM2,Design,42.9688,0.0000,57.0312,LM3,Matemática,41.0156,0.0000,58.9844,0.2560,17.9688
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:MTC,LM2,Gestão e Planeamento em Turismo,38.3886,0.0000,61.6114,LM3,MTC,46.4455,0.0000,53.5545,0.2110,32.2275
Eng. Biomédica,LM2:Gestão e Planeamento em Turismo|LM3:Biologia,LM2,Gestão e Planeamento em Turismo,40.2174,0.0000,59.7826,LM3,Biologia,39.1304,0.0000,60.8696,0.1840,15.7609
Eng. Biomédica,LM2:Design|LM3:Eng. Informática,LM2,Design,41.5730,0.0000,58.4270,LM3,Eng. Informática,44.9438,0.0000,55.0562,0.1780,17.4157
Eng. Biomédica,LM2:Design|LM3:MTC,LM2,Design,35.3982,0.0000,64.6018,LM3,MTC,46.0177,0.0000,53.9823,0.1130,17.6991
Eng. Biomédica,LM2:Design|LM3:Biologia,LM2,Design,44.7059,0.0000,55.2941,LM3,Biologia,42.3529,0.0000,57.6471,0.0850,27.0588
Eng. Biomédica,LM2:Biologia e Geologia|LM3:Tecnologias de Informação,LM2,Biologia e Geologia,20.0000,0.0000,80.0000,LM3,Tecnologias de Informação,56.0000,0.0000,44.0000,0.0250,4.0000
Eng. Biomédica,LM2:Biologia e Geologia|LM3:Biotecnologia,LM2,Biologia e Geologia,27.7778,0.0000,72.2222,LM3,Biotecnologia,44.4444,0.0000,55.5556,0.0180,16.6667
Eng. Biomédica,LM2:Biologia e Geologia|LM3:Eng. Aeroespacial,LM2,Biologia e Geologia,66.6667,0.0000,33.3333,LM3,Eng. Aeroespacial,40.0000,0.0000,60.0000,0.0150,26.6667
Eng. Biomédica,LM2:Biologia e Geologia|LM3:Matemática,LM2,Biologia e Geologia,41.6667,0.0000,58.3333,LM3,Matemática,41.6667,0.0000,58.3333,0.0120,16.6667
Eng. Biomédica,LM2:Biologia e Geologia|LM3:Eng. Informática,LM2,Biologia e Geologia,44.4444,0.0000,55.5556,LM3,Eng. Informática,55.5556,0.0000,44.4444,0.0090,22.2222
Eng. Biomédica,LM2:Biologia e Geologia|LM3:MTC,LM2,Biologia e Geologia,57.1429,0.0000,42.8571,LM3,MTC,42.8571,0.0000,57.1429,0.0070,28.5714
Eng. Biomédica,LM2:Biologia e Geologia|LM3:Biologia,LM2,Biologia e Geologia,0.0000,0.0000,100.0000,LM3,Biologia,33.3333,0.0000,66.6667,0.0030,0.0000
Eng. Civil,LM1:Eng. Aeroespacial|LM2:Administração Pública,LM1,Eng. Aeroespacial,43.8485,0.0000,56.1515,LM2,Administração Pública,54.3886,0.0000,45.6114,2.6660,34.2086
Eng. Civil,LM1:Tecnologias de Informação|LM2:Administração Pública,LM1,Tecnologias de Informação,44.2005,0.0000,55.7995,LM2,Administração Pública,54.3082,0.0000,45.6918,2.4140,24.9793
Eng. Civil,LM1:Biotecnologia|LM2:Administração Pública,LM1,Biotecnologia,45.3876,0.0000,54.6124,LM2,Administração Pública,54.8086,0.0000,45.1914,2.0380,35.0834
Eng. Civil,LM1:Matemática|LM2:Administração Pública,LM1,Matemática,46.8499,0.0000,53.1501,LM2,Administração Pública,54.2955,0.0000,45.7045,1.7460,25.2005
Eng. Civil,LM1:Eng. Aeroespacial|LM2:Eng. Biomédica,LM1,Eng. Aeroespacial,44.3423,0.0000,55.6577,LM2,Eng. Biomédica,58.2424,0.0000,41.7576,1.7410,36.6456
Eng. Civil,LM1:Tecnologias de Informação|LM2:Eng. Biomédica,LM1,Tecnologias de Informação,43.0025,0.0000,56.9975,LM2,Eng. Biomédica,56.1069,0.0000,43.8931,1.5720,24.3003
Eng. Civil,LM1:Biotecnologia|LM2:Eng. Biomédica,LM1,Biotecnologia,45.5344,0.0000,54.4656,LM2,Eng. Biomédica,59.2240,0.0000,40.7760,1.3660,36.9693
Eng. Civil,LM1:Eng. Informática|LM2:Administração Pública,LM1,Eng. Informática,44.4030,0.0000,55.5970,LM2,Administração Pública,53.5821,0.0000,46.4179,1.3400,25.1493
Eng. Civil,LM1:Matemática|LM2:Eng. Biomédica,LM1,Matemática,45.1724,0.0000,54.8276,LM2,Eng. Biomédica,57.9310,0.0000,42.0690,1.1600,25.1724
Eng. Civil,LM1:Eng. Aeroespacial|LM2:Eng. Computacional,LM1,Eng. Aeroespacial,41.2141,0.0000,58.7859,LM2,Eng. Computacional,53.9936,0.0000,46.0064,0.9390,23.2162
Eng. Civil,LM1:Eng. Informática|LM2:Eng. Biomédica,LM1,Eng. Informática,43.0586,0.0000,56.9414,LM2,Eng. Biomédica,56.3991,0.0000,43.6009,0.9220,23.1020
Eng. Civil,LM1:Tecnologias de Informação|LM2:Eng. Computacional,LM1,Tecnologias de Informação,43.4047,0.0000,56.5953,LM2,Eng. Computacional,54.6787,0.0000,45.3213,0.8870,37.6550
Eng. Civil,LM1:Biotecnologia|LM2:Eng. Computacional,LM1,Biotecnologia,41.3450,0.0000,58.6550,LM2,Eng. Computacional,52.4284,0.0000,47.5716,0.8030,20.2989
Eng. Civil,LM1:MTC|LM2:Administração Pública,LM1,MTC,41.9401,0.0000,58.0599,LM2,Administração Pública,52.7817,0.0000,47.2183,0.7010,24.1084
Eng. Civil,LM1:Matemática|LM2:Eng. Computacional,LM1,Matemática,48.8114,0.0000,51.1886,LM2,Eng. Computacional,53.5658,0.0000,46.4342,0.6310,38.1933
Eng. Civil,LM1:Eng. Aeroespacial|LM2:Eng. Física,LM1,Eng. Aeroespacial,46.3277,0.0000,53.6723,LM2,Eng. Física,51.7891,0.0000,48.2109,0.5310,23.9171
Eng. Civil,LM1:Biologia|LM2:Administração Pública,LM1,Biologia,46.9112,0.0000,53.0888,LM2,Administração Pública,53.0888,0.0000,46.9112,0.5180,37.0656
Eng. Civil,LM1:Tecnologias de Informação|LM2:Eng. Física,LM1,Tecnologias de Informação,36.8627,0.0000,63.1373,LM2,Eng. Física,55.4902,0.0000,44.5098,0.5100,33.9216
Eng. Civil,LM1:Biotecnologia|LM2:Eng. Física,LM1,Biotecnologia,42.8866,0.0000,57.1134,LM2,Eng. Física,56.4948,0.0000,43.5052,0.4850,25.5670
Eng. Civil,LM1:Eng. Informática|LM2:Eng. Computacional,LM1,Eng. Informática,41.4894,0.0000,58.5106,LM2,Eng. Computacional,54.4681,0.0000,45.5319,0.4700,35.9574
Eng. Civil,LM1:MTC|LM2:Eng. Biomédica,LM1,MTC,48.6364,0.0000,51.3636,LM2,Eng. Biomédica,55.6818,0.0000,44.3182,0.4400,25.9091
Eng. Civil,LM1:Biologia|LM2:Eng. Biomédica,LM1,Biologia,46.0154,0.0000,53.9846,LM2,Eng. Biomédica,59.8972,0.0000,40.1028,0.3890,35.7326
Eng. Civil,LM1:Matemática|LM2:Eng. Física,LM1,Matemática,47.2678,0.0000,52.7322,LM2,Eng. Física,54.3716,0.0000,45.6284,0.3660,34.9727
Eng. Civil,LM1:Eng. Informática|LM2:Eng. Física,LM1,Eng. Informática,38.5185,0.0000,61.4815,LM2,Eng. Física,58.5185,0.0000,41.4815,0.2700,38.8889
Eng. Civil,LM1:MTC|LM2:Eng. Computacional,LM1,MTC,44.7876,0.0000,55.2124,LM2,Eng. Computacional,50.9653,0.0000,49.0347,0.2590,37.8378
Eng. Civil,LM1:Biologia|LM2:Eng. Computacional,LM1,Biologia,50.0000,0.0000,50.0000,LM2,Eng. Computacional,52.6596,0.0000,47.3404,0.1880,25.0000
Eng. Civil,LM1:Tecnologias de Informação|LM2:Gestão,LM1,Tecnologias de Informação,42.4581,0.0000,57.5419,LM2,Gestão,48.6034,0.0000,51.3966,0.1790,35.1955
Eng. Civil,LM1:Eng. Aeroespacial|LM2:Gestão,LM1,Eng. Aeroespacial,43.9024,0.0000,56.0976,LM2,Gestão,62.1951,0.0000,37.8049,0.1640,28.0488
Eng. Civil,LM1:Matemática|LM2:Gestão,LM1,Matemática,55.4795,0.0000,44.5205,LM2,Gestão,60.2740,0.0000,39.7260,0.1460,41.7808
Eng. Civil,LM1:Biotecnologia|LM2:Gestão,LM1,Biotecnologia,41.0853,0.0000,58.9147,LM2,Gestão,47.2868,0.0000,52.7132,0.1290,19.3798
Eng. Civil,LM1:MTC|LM2:Eng. Física,LM1,MTC,43.5484,0.0000,56.4516,LM2,Eng. Física,53.2258,0.0000,46.7742,0.1240,35.4839
Eng. Civil,LM1:Biologia|LM2:Eng. Física,LM1,Biologia,46.7213,0.0000,53.2787,LM2,Eng. Física,60.6557,0.0000,39.3443,0.1220,30.3279
Eng. Civil,LM1:Eng. Informática|LM2:Gestão,LM1,Eng. Informática,39.3939,0.0000,60.6061,LM2,Gestão,68.6869,0.0000,31.3131,0.0990,46.4646
Eng. Civil,LM1:MTC|LM2:Gestão,LM1,MTC,46.9388,0.0000,53.0612,LM2,Gestão,46.9388,0.0000,53.0612,0.0490,28.5714
Eng. Civil,LM1:Biologia|LM2:Gestão,LM1,Biologia,44.4444,0.0000,55.5556,LM2,Gestão,38.8889,0.0000,61.1111,0.0360,13.8889
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:Eng. Aeroespacial,LM2,Línguas e Relações Empresariais,43.5203,0.0000,56.4797,LM3,Eng. Aeroespacial,44.6809,0.0000,55.3191,1.0340,19.7292
Eng. Computacional,LM2:Contabilidade|LM3:Eng. Aeroespacial,LM2,Contabilidade,45.9831,0.0000,54.0169,LM3,Eng. Aeroespacial,46.0888,0.0000,53.9112,0.9460,31.6068
Eng. Computacional,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,44.6448,0.0000,55.3552,LM3,Tecnologias de Informação,44.7508,0.0000,55.2492,0.9430,20.2545
Eng. Computacional,LM2:Eng. Civil|LM3:Eng. Aeroespacial,LM2,Eng. Civil,46.0064,0.0000,53.9936,LM3,Eng. Aeroespacial,45.1544,0.0000,54.8456,0.9390,31.7359
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,48.1728,0.0000,51.8272,LM3,Tecnologias de Informação,46.8439,0.0000,53.1561,0.9030,35.6589
Eng. Computacional,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,45.3213,0.0000,54.6787,LM3,Tecnologias de Informação,43.8557,0.0000,56.1443,0.8870,19.7294
Eng. Computacional,LM2:Eng. Civil|LM3:Biotecnologia,LM2,Eng. Civil,47.5716,0.0000,52.4284,LM3,Biotecnologia,43.5866,0.0000,56.4134,0.8030,32.2540
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:Biotecnologia,LM2,Línguas e Relações Empresariais,43.5443,0.0000,56.4557,LM3,Biotecnologia,42.6582,0.0000,57.3418,0.7900,19.2405
Eng. Computacional,LM2:Contabilidade|LM3:Biotecnologia,LM2,Contabilidade,42.0981,0.0000,57.9019,LM3,Biotecnologia,44.6866,0.0000,55.3134,0.7340,28.7466
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:Matemática,LM2,Línguas e Relações Empresariais,48.2549,0.0000,51.7451,LM3,Matemática,45.8270,0.0000,54.1730,0.6590,34.5979
Eng. Computacional,LM2:Eng. Civil|LM3:Matemática,LM2,Eng. Civil,46.4342,0.0000,53.5658,LM3,Matemática,45.8003,0.0000,54.1997,0.6310,21.8700
Eng. Computacional,LM2:Contabilidade|LM3:Matemática,LM2,Contabilidade,44.9438,0.0000,55.0562,LM3,Matemática,44.9438,0.0000,55.0562,0.6230,20.5457
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:Eng. Informática,LM2,Línguas e Relações Empresariais,45.2906,0.0000,54.7094,LM3,Eng. Informática,43.2866,0.0000,56.7134,0.4990,31.0621
Eng. Computacional,LM2:Contabilidade|LM3:Eng. Informática,LM2,Contabilidade,41.8067,0.0000,58.1933,LM3,Eng. Informática,48.3193,0.0000,51.6807,0.4760,18.2773
Eng. Computacional,LM2:Eng. Civil|LM3:Eng. Informática,LM2,Eng. Civil,45.5319,0.0000,54.4681,LM3,Eng. Informática,42.7660,0.0000,57.2340,0.4700,19.3617
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Aeroespacial,LM2,Gestão e Planeamento em Turismo,47.4468,0.0000,52.5532,LM3,Eng. Aeroespacial,46.5957,0.0000,53.4043,0.4700,24.2553
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,41.8660,0.0000,58.1340,LM3,Tecnologias de Informação,45.4545,0.0000,54.5455,0.4180,33.2536
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:Biotecnologia,LM2,Gestão e Planeamento em Turismo,49.7175,0.0000,50.2825,LM3,Biotecnologia,43.2203,0.0000,56.7797,0.3540,20.6215
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:Matemática,LM2,Gestão e Planeamento em Turismo,41.7910,0.0000,58.2090,LM3,Matemática,48.6567,0.0000,51.3433,0.3350,33.4328
Eng. Computacional,LM2:Contabilidade|LM3:MTC,LM2,Contabilidade,45.6929,0.0000,54.3071,LM3,MTC,44.9438,0.0000,55.0562,0.2670,20.5993
Eng. Computacional,LM2:Eng. Civil|LM3:MTC,LM2,Eng. Civil,49.0347,0.0000,50.9653,LM3,MTC,43.2432,0.0000,56.7568,0.2590,19.3050
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:MTC,LM2,Línguas e Relações Empresariais,44.0000,0.0000,56.0000,LM3,MTC,48.0000,0.0000,52.0000,0.2500,35.6000
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Informática,LM2,Gestão e Planeamento em Turismo,45.5696,0.0000,54.4304,LM3,Eng. Informática,41.7722,0.0000,58.2278,0.2370,29.9578
Eng. Computacional,LM2:Design|LM3:Eng. Aeroespacial,LM2,Design,41.4097,0.0000,58.5903,LM3,Eng. Aeroespacial,48.0176,0.0000,51.9824,0.2270,30.8370
Eng. Computacional,LM2:Línguas e Relações Empresariais|LM3:Biologia,LM2,Línguas e Relações Empresariais,47.7064,0.0000,52.2936,LM3,Biologia,46.7890,0.0000,53.2110,0.2180,25.6881
Eng. Computacional,LM2:Contabilidade|LM3:Biologia,LM2,Contabilidade,43.5233,0.0000,56.4767,LM3,Biologia,45.0777,0.0000,54.9223,0.1930,31.0881
Eng. Computacional,LM2:Eng. Civil|LM3:Biologia,LM2,Eng. Civil,47.3404,0.0000,52.6596,LM3,Biologia,46.2766,0.0000,53.7234,0.1880,35.1064
Eng. Computacional,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,52.4064,0.0000,47.5936,LM3,Tecnologias de Informação,41.7112,0.0000,58.2888,0.1870,20.8556
Eng. Computacional,LM2:Design|LM3:Biotecnologia,LM2,Design,45.3488,0.0000,54.6512,LM3,Biotecnologia,50.5814,0.0000,49.4186,0.1720,32.5581
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:MTC,LM2,Gestão e Planeamento em Turismo,45.6522,0.0000,54.3478,LM3,MTC,44.2029,0.0000,55.7971,0.1380,34.7826
Eng. Computacional,LM2:Design|LM3:Matemática,LM2,Design,48.4615,0.0000,51.5385,LM3,Matemática,44.6154,0.0000,55.3846,0.1300,26.1538
Eng. Computacional,LM2:Gestão e Planeamento em Turismo|LM3:Biologia,LM2,Gestão e Planeamento em Turismo,39.6226,0.0000,60.3774,LM3,Biologia,50.9434,0.0000,49.0566,0.1060,23.5849
Eng. Computacional,LM2:Design|LM3:Eng. Informática,LM2,Design,44.4444,0.0000,55.5556,LM3,Eng. Informática,35.3535,0.0000,64.6465,0.0990,14.1414
Eng. Computacional,LM2:Design|LM3:MTC,LM2,Design,43.3333,0.0000,56.6667,LM3,MTC,48.3333,0.0000,51.6667,0.0600,20.0000
Eng. Computacional,LM2:Design|LM3:Biologia,LM2,Design,58.1395,0.0000,41.8605,LM3,Biologia,67.4419,0.0000,32.5581,0.0430,51.1628
Eng. Computacional,LM2:Biologia e Geologia|LM3:Eng. Aeroespacial,LM2,Biologia e Geologia,25.0000,0.0000,75.0000,LM3,Eng. Aeroespacial,41.6667,0.0000,58.3333,0.0120,25.0000
Eng. Computacional,LM2:Biologia e Geologia|LM3:Matemática,LM2,Biologia e Geologia,37.5000,0.0000,62.5000,LM3,Matemática,62.5000,0.0000,37.5000,0.0080,37.5000
Eng. Computacional,LM2:Biologia e Geologia|LM3:Biotecnologia,LM2,Biologia e Geologia,85.7143,0.0000,14.2857,LM3,Biotecnologia,57.1429,0.0000,42.8571,0.0070,71.4286
Eng. Computacional,LM2:Biologia e Geologia|LM3:Eng. Informática,LM2,Biologia e Geologia,40.0000,0.0000,60.0000,LM3,Eng. Informática,40.0000,0.0000,60.0000,0.0050,0.0000
Eng. Computacional,LM2:Biologia e Geologia|LM3:Tecnologias de Informação,LM2,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Tecnologias de Informação,50.0000,0.0000,50.0000,0.0040,0.0000
Eng. Computacional,LM2:Biologia e Geologia|LM3:Biologia,LM2,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Biologia,50.0000,0.0000,50.0000,0.0020,50.0000
Eng. Computacional,LM2:Biologia e Geologia|LM3:MTC,LM2,Biologia e Geologia,0.0000,0.0000,100.0000,LM3,MTC,50.0000,0.0000,50.0000,0.0020,0.0000
Eng. Computacional,LM2:Economia|LM3:Biotecnologia,LM2,Economia,100.0000,0.0000,0.0000,LM3,Biotecnologia,0.0000,0.0000,100.0000,0.0010,0.0000
Eng. Física,LM2:Contabilidade|LM3:Eng. Aeroespacial,LM2,Contabilidade,45.3590,0.0000,54.6410,LM3,Eng. Aeroespacial,40.6305,0.0000,59.3695,0.5710,28.8967
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:Eng. Aeroespacial,LM2,Línguas e Relações Empresariais,47.4606,0.0000,52.5394,LM3,Eng. Aeroespacial,47.6357,0.0000,52.3643,0.5710,24.8687
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,44.7898,0.0000,55.2102,LM3,Tecnologias de Informação,43.1444,0.0000,56.8556,0.5470,31.6271
Eng. Física,LM2:Eng. Civil|LM3:Eng. Aeroespacial,LM2,Eng. Civil,48.2109,0.0000,51.7891,LM3,Eng. Aeroespacial,45.9510,0.0000,54.0490,0.5310,34.0866
Eng. Física,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,41.9231,0.0000,58.0769,LM3,Tecnologias de Informação,42.8846,0.0000,57.1154,0.5200,18.4615
Eng. Física,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,44.5098,0.0000,55.4902,LM3,Tecnologias de Informação,42.9412,0.0000,57.0588,0.5100,19.4118
Eng. Física,LM2:Contabilidade|LM3:Biotecnologia,LM2,Contabilidade,43.1174,0.0000,56.8826,LM3,Biotecnologia,41.7004,0.0000,58.2996,0.4940,27.3279
Eng. Física,LM2:Eng. Civil|LM3:Biotecnologia,LM2,Eng. Civil,43.5052,0.0000,56.4948,LM3,Biotecnologia,41.0309,0.0000,58.9691,0.4850,27.6289
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:Biotecnologia,LM2,Línguas e Relações Empresariais,45.3564,0.0000,54.6436,LM3,Biotecnologia,45.5724,0.0000,54.4276,0.4630,20.9503
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:Matemática,LM2,Línguas e Relações Empresariais,46.4935,0.0000,53.5065,LM3,Matemática,49.3506,0.0000,50.6494,0.3850,39.2208
Eng. Física,LM2:Eng. Civil|LM3:Matemática,LM2,Eng. Civil,45.6284,0.0000,54.3716,LM3,Matemática,43.4426,0.0000,56.5574,0.3660,20.7650
Eng. Física,LM2:Contabilidade|LM3:Matemática,LM2,Contabilidade,45.6395,0.0000,54.3605,LM3,Matemática,44.1860,0.0000,55.8140,0.3440,22.6744
Eng. Física,LM2:Contabilidade|LM3:Eng. Informática,LM2,Contabilidade,46.4615,0.0000,53.5385,LM3,Eng. Informática,39.6923,0.0000,60.3077,0.3250,20.0000
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:Eng. Informática,LM2,Línguas e Relações Empresariais,41.9672,0.0000,58.0328,LM3,Eng. Informática,44.2623,0.0000,55.7377,0.3050,33.7705
Eng. Física,LM2:Eng. Civil|LM3:Eng. Informática,LM2,Eng. Civil,41.4815,0.0000,58.5185,LM3,Eng. Informática,44.0741,0.0000,55.9259,0.2700,18.5185
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Aeroespacial,LM2,Gestão e Planeamento em Turismo,49.6094,0.0000,50.3906,LM3,Eng. Aeroespacial,44.9219,0.0000,55.0781,0.2560,23.8281
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:Biotecnologia,LM2,Gestão e Planeamento em Turismo,50.0000,0.0000,50.0000,LM3,Biotecnologia,46.9565,0.0000,53.0435,0.2300,24.3478
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,50.0000,0.0000,50.0000,LM3,Tecnologias de Informação,41.0714,0.0000,58.9286,0.2240,31.6964
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:Matemática,LM2,Gestão e Planeamento em Turismo,47.0930,0.0000,52.9070,LM3,Matemática,45.3488,0.0000,54.6512,0.1720,36.0465
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:MTC,LM2,Línguas e Relações Empresariais,42.7673,0.0000,57.2327,LM3,MTC,44.0252,0.0000,55.9748,0.1590,30.1887
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Informática,LM2,Gestão e Planeamento em Turismo,46.0000,0.0000,54.0000,LM3,Eng. Informática,35.3333,0.0000,64.6667,0.1500,28.6667
Eng. Física,LM2:Contabilidade|LM3:MTC,LM2,Contabilidade,47.8873,0.0000,52.1127,LM3,MTC,51.4085,0.0000,48.5915,0.1420,25.3521
Eng. Física,LM2:Contabilidade|LM3:Biologia,LM2,Contabilidade,50.0000,0.0000,50.0000,LM3,Biologia,46.2121,0.0000,53.7879,0.1320,31.0606
